Country,Year,Age,Both Sexes Population,Male Population,Female Population,Percent Both Sexes,Percent Male,Percent Female,Sex Ratio
UnitedStates,1990,0,3986488,2039510,1946978,1.6,1.7,1.5,104.8
UnitedStates,1990,1,3798100,1943327,1854773,1.5,1.6,1.5,104.8
UnitedStates,1990,2,3712522,1900277,1812245,1.5,1.6,1.4,104.9
UnitedStates,1990,3,3660016,1872647,1787369,1.5,1.5,1.4,104.8
UnitedStates,1990,4,3699321,1893867,1805454,1.5,1.6,1.4,104.9
UnitedStates,1990,5,3681034,1884676,1796358,1.5,1.5,1.4,104.9
UnitedStates,1990,6,3563046,1823347,1739699,1.4,1.5,1.4,104.8
UnitedStates,1990,7,3644060,1864266,1779794,1.5,1.5,1.4,104.7
UnitedStates,1990,8,3510580,1796291,1714289,1.4,1.5,1.3,104.8
UnitedStates,1990,9,3678026,1885262,1792764,1.5,1.5,1.4,105.2
UnitedStates,1990,10,3705149,1900424,1804725,1.5,1.6,1.4,105.3
UnitedStates,1990,11,3481891,1783525,1698366,1.4,1.5,1.3,105
UnitedStates,1990,12,3380156,1729447,1650709,1.4,1.4,1.3,104.8
UnitedStates,1990,13,3385614,1732373,1653241,1.4,1.4,1.3,104.8
UnitedStates,1990,14,3260077,1671445,1588632,1.3,1.4,1.2,105.2
UnitedStates,1990,15,3342528,1716873,1625655,1.3,1.4,1.3,105.6
UnitedStates,1990,16,3287140,1691637,1595503,1.3,1.4,1.2,106
UnitedStates,1990,17,3439746,1772977,1666769,1.4,1.5,1.3,106.4
UnitedStates,1990,18,3601602,1844757,1756845,1.4,1.5,1.4,105
UnitedStates,1990,19,4100577,2089840,2010737,1.6,1.7,1.6,103.9
UnitedStates,1990,20,4048841,2067366,1981475,1.6,1.7,1.5,104.3
UnitedStates,1990,21,3837554,1961689,1875865,1.5,1.6,1.5,104.6
UnitedStates,1990,22,3673009,1874555,1798454,1.5,1.5,1.4,104.2
UnitedStates,1990,23,3710050,1885145,1824905,1.5,1.5,1.4,103.3
UnitedStates,1990,24,3880932,1965380,1915552,1.6,1.6,1.5,102.6
UnitedStates,1990,25,4070277,2054191,2016086,1.6,1.7,1.6,101.9
UnitedStates,1990,26,4195828,2106713,2089115,1.7,1.7,1.6,100.8
UnitedStates,1990,27,4291240,2155052,2136188,1.7,1.8,1.7,100.9
UnitedStates,1990,28,4147932,2077518,2070414,1.7,1.7,1.6,100.3
UnitedStates,1990,29,4571770,2288783,2282987,1.8,1.9,1.8,100.3
UnitedStates,1990,30,4512156,2252858,2259298,1.8,1.9,1.8,99.7
UnitedStates,1990,31,4349962,2165720,2184242,1.7,1.8,1.7,99.2
UnitedStates,1990,32,4380288,2179863,2200425,1.8,1.8,1.7,99.1
UnitedStates,1990,33,4356406,2161653,2194753,1.7,1.8,1.7,98.5
UnitedStates,1990,34,4339961,2161943,2178018,1.7,1.8,1.7,99.3
UnitedStates,1990,35,4274502,2126405,2148097,1.7,1.7,1.7,99
UnitedStates,1990,36,4073655,2017588,2056067,1.6,1.7,1.6,98.1
UnitedStates,1990,37,4000923,1979787,2021136,1.6,1.6,1.6,98
UnitedStates,1990,38,3705195,1831694,1873501,1.5,1.5,1.5,97.8
UnitedStates,1990,39,3936020,1953394,1982626,1.6,1.6,1.6,98.5
UnitedStates,1990,40,3797499,1878091,1919408,1.5,1.5,1.5,97.8
UnitedStates,1990,41,3634572,1790205,1844367,1.5,1.5,1.4,97.1
UnitedStates,1990,42,3621350,1785552,1835798,1.5,1.5,1.4,97.3
UnitedStates,1990,43,3845180,1894096,1951084,1.5,1.6,1.5,97.1
UnitedStates,1990,44,2894341,1431297,1463044,1.2,1.2,1.1,97.8
UnitedStates,1990,45,2903748,1429437,1474311,1.2,1.2,1.2,97
UnitedStates,1990,46,2823381,1385354,1438027,1.1,1.1,1.1,96.3
UnitedStates,1990,47,3001087,1470886,1530201,1.2,1.2,1.2,96.1
UnitedStates,1990,48,2500970,1220818,1280152,1,1,1,95.4
UnitedStates,1990,49,2599830,1275247,1324583,1,1,1,96.3
UnitedStates,1990,50,2432676,1187751,1244925,1,1,1,95.4
UnitedStates,1990,51,2313332,1126491,1186841,0.9,0.9,0.9,94.9
UnitedStates,1990,52,2265849,1100779,1165070,0.9,0.9,0.9,94.5
UnitedStates,1990,53,2171043,1050991,1120052,0.9,0.9,0.9,93.8
UnitedStates,1990,54,2194862,1060125,1134737,0.9,0.9,0.9,93.4
UnitedStates,1990,55,2165677,1041858,1123819,0.9,0.9,0.9,92.7
UnitedStates,1990,56,2060426,988682,1071744,0.8,0.8,0.8,92.2
UnitedStates,1990,57,2089003,997622,1091381,0.8,0.8,0.9,91.4
UnitedStates,1990,58,1976880,939497,1037383,0.8,0.8,0.8,90.6
UnitedStates,1990,59,2186173,1039204,1146969,0.9,0.9,0.9,90.6
UnitedStates,1990,60,2152047,1013060,1138987,0.9,0.8,0.9,88.9
UnitedStates,1990,61,2093993,984707,1109286,0.8,0.8,0.9,88.8
UnitedStates,1990,62,2142533,999908,1142625,0.9,0.8,0.9,87.5
UnitedStates,1990,63,2111084,981012,1130072,0.8,0.8,0.9,86.8
UnitedStates,1990,64,2123825,971684,1152141,0.9,0.8,0.9,84.3
UnitedStates,1990,65,2117112,959865,1157247,0.8,0.8,0.9,82.9
UnitedStates,1990,66,2056694,928350,1128344,0.8,0.8,0.9,82.3
UnitedStates,1990,67,2001182,897565,1103617,0.8,0.7,0.9,81.3
UnitedStates,1990,68,1962424,872759,1089665,0.8,0.7,0.9,80.1
UnitedStates,1990,69,1941511,855490,1086021,0.8,0.7,0.8,78.8
UnitedStates,1990,70,1781932,777743,1004189,0.7,0.6,0.8,77.4
UnitedStates,1990,71,1685631,727185,958446,0.7,0.6,0.7,75.9
UnitedStates,1990,72,1607446,687751,919695,0.6,0.6,0.7,74.8
UnitedStates,1990,73,1499695,630424,869271,0.6,0.5,0.7,72.5
UnitedStates,1990,74,1450359,600786,849573,0.6,0.5,0.7,70.7
UnitedStates,1990,75,1400854,570361,830493,0.6,0.5,0.6,68.7
UnitedStates,1990,76,1299731,521205,778526,0.5,0.4,0.6,66.9
UnitedStates,1990,77,1231604,481472,750132,0.5,0.4,0.6,64.2
UnitedStates,1990,78,1148910,440855,708055,0.5,0.4,0.6,62.3
UnitedStates,1990,79,1065897,396754,669143,0.4,0.3,0.5,59.3
UnitedStates,1990,80,949424,344531,604893,0.4,0.3,0.5,57
UnitedStates,1990,81,864313,307436,556877,0.3,0.3,0.4,55.2
UnitedStates,1990,82,789319,273458,515861,0.3,0.2,0.4,53
UnitedStates,1990,83,706332,237000,469332,0.3,0.2,0.4,50.5
UnitedStates,1990,84,627309,203319,423990,0.3,0.2,0.3,48
UnitedStates,1990,85-89,2053620,611674,1441946,0.8,0.5,1.1,42.4
UnitedStates,1990,90-94,764297,187978,576319,0.3,0.2,0.5,32.6
UnitedStates,1990,95-99,205197,43636,161561,0.1,0,0.1,27
UnitedStates,1990,100+,36486,7748,28738,0,0,0,27
UnitedStates,1991,0,4003780,2047816,1955964,1.6,1.7,1.5,104.7
UnitedStates,1991,1,3953336,2022900,1930436,1.6,1.6,1.5,104.8
UnitedStates,1991,2,3806523,1949199,1857324,1.5,1.6,1.4,104.9
UnitedStates,1991,3,3722775,1904240,1818535,1.5,1.5,1.4,104.7
UnitedStates,1991,4,3721632,1904219,1817413,1.5,1.5,1.4,104.8
UnitedStates,1991,5,3707078,1898867,1808211,1.5,1.5,1.4,105
UnitedStates,1991,6,3686288,1886380,1799908,1.5,1.5,1.4,104.8
UnitedStates,1991,7,3583698,1833492,1750206,1.4,1.5,1.4,104.8
UnitedStates,1991,8,3537332,1810361,1726971,1.4,1.5,1.3,104.8
UnitedStates,1991,9,3766734,1929979,1836755,1.5,1.6,1.4,105.1
UnitedStates,1991,10,3712645,1904113,1808532,1.5,1.5,1.4,105.3
UnitedStates,1991,11,3678118,1883709,1794409,1.5,1.5,1.4,105
UnitedStates,1991,12,3504884,1794310,1710574,1.4,1.5,1.3,104.9
UnitedStates,1991,13,3432293,1756734,1675559,1.4,1.4,1.3,104.8
UnitedStates,1991,14,3428015,1758173,1669842,1.4,1.4,1.3,105.3
UnitedStates,1991,15,3311819,1700338,1611481,1.3,1.4,1.2,105.5
UnitedStates,1991,16,3380269,1741786,1638483,1.3,1.4,1.3,106.3
UnitedStates,1991,17,3370624,1738927,1631697,1.3,1.4,1.3,106.6
UnitedStates,1991,18,3403441,1742227,1661214,1.3,1.4,1.3,104.9
UnitedStates,1991,19,3804127,1939693,1864434,1.5,1.6,1.4,104
UnitedStates,1991,20,4065067,2069457,1995610,1.6,1.7,1.5,103.7
UnitedStates,1991,21,3964324,2020750,1943574,1.6,1.6,1.5,104
UnitedStates,1991,22,3745551,1908773,1836778,1.5,1.5,1.4,103.9
UnitedStates,1991,23,3656482,1858839,1797643,1.4,1.5,1.4,103.4
UnitedStates,1991,24,3803001,1925262,1877739,1.5,1.6,1.4,102.5
UnitedStates,1991,25,3878137,1957428,1920709,1.5,1.6,1.5,101.9
UnitedStates,1991,26,4080068,2048143,2031925,1.6,1.7,1.6,100.8
UnitedStates,1991,27,4262978,2142543,2120435,1.7,1.7,1.6,101
UnitedStates,1991,28,4127113,2068801,2058312,1.6,1.7,1.6,100.5
UnitedStates,1991,29,4574841,2295017,2279824,1.8,1.9,1.8,100.7
UnitedStates,1991,30,4526969,2263410,2263559,1.8,1.8,1.7,100
UnitedStates,1991,31,4446648,2221212,2225436,1.8,1.8,1.7,99.8
UnitedStates,1991,32,4402990,2193561,2209429,1.7,1.8,1.7,99.3
UnitedStates,1991,33,4395012,2184308,2210704,1.7,1.8,1.7,98.8
UnitedStates,1991,34,4529246,2264469,2264777,1.8,1.8,1.7,100
UnitedStates,1991,35,4336355,2157029,2179326,1.7,1.7,1.7,99
UnitedStates,1991,36,4206976,2089011,2117965,1.7,1.7,1.6,98.6
UnitedStates,1991,37,4127666,2045017,2082649,1.6,1.7,1.6,98.2
UnitedStates,1991,38,3807241,1881865,1925376,1.5,1.5,1.5,97.7
UnitedStates,1991,39,4099110,2036311,2062799,1.6,1.6,1.6,98.7
UnitedStates,1991,40,3837388,1896895,1940493,1.5,1.5,1.5,97.8
UnitedStates,1991,41,3711711,1831239,1880472,1.5,1.5,1.5,97.4
UnitedStates,1991,42,3633564,1791038,1842526,1.4,1.5,1.4,97.2
UnitedStates,1991,43,3589714,1763547,1826167,1.4,1.4,1.4,96.6
UnitedStates,1991,44,3979741,1976302,2003439,1.6,1.6,1.5,98.6
UnitedStates,1991,45,2841131,1397608,1443523,1.1,1.1,1.1,96.8
UnitedStates,1991,46,2829136,1388476,1440660,1.1,1.1,1.1,96.4
UnitedStates,1991,47,2854523,1396586,1457937,1.1,1.1,1.1,95.8
UnitedStates,1991,48,2874485,1406708,1467777,1.1,1.1,1.1,95.8
UnitedStates,1991,49,2729817,1338694,1391123,1.1,1.1,1.1,96.2
UnitedStates,1991,50,2538717,1239992,1298725,1,1,1,95.5
UnitedStates,1991,51,2349345,1144745,1204600,0.9,0.9,0.9,95
UnitedStates,1991,52,2309658,1122478,1187180,0.9,0.9,0.9,94.5
UnitedStates,1991,53,2285655,1107949,1177706,0.9,0.9,0.9,94.1
UnitedStates,1991,54,2207685,1068162,1139523,0.9,0.9,0.9,93.7
UnitedStates,1991,55,2139405,1029105,1110300,0.8,0.8,0.9,92.7
UnitedStates,1991,56,2193877,1053735,1140142,0.9,0.9,0.9,92.4
UnitedStates,1991,57,2065748,990123,1075625,0.8,0.8,0.8,92.1
UnitedStates,1991,58,1959722,934504,1025218,0.8,0.8,0.8,91.2
UnitedStates,1991,59,2084037,991211,1092826,0.8,0.8,0.8,90.7
UnitedStates,1991,60,2133473,1000697,1132776,0.8,0.8,0.9,88.3
UnitedStates,1991,61,2103025,995833,1107192,0.8,0.8,0.9,89.9
UnitedStates,1991,62,2082833,974825,1108008,0.8,0.8,0.9,88
UnitedStates,1991,63,2148738,1005395,1143343,0.8,0.8,0.9,87.9
UnitedStates,1991,64,2135003,981164,1153839,0.8,0.8,0.9,85
UnitedStates,1991,65,2069964,939636,1130328,0.8,0.8,0.9,83.1
UnitedStates,1991,66,2067884,933367,1134517,0.8,0.8,0.9,82.3
UnitedStates,1991,67,2028118,911822,1116296,0.8,0.7,0.9,81.7
UnitedStates,1991,68,1913084,850450,1062634,0.8,0.7,0.8,80
UnitedStates,1991,69,1959316,863307,1096009,0.8,0.7,0.8,78.8
UnitedStates,1991,70,1888676,829977,1058699,0.7,0.7,0.8,78.4
UnitedStates,1991,71,1728675,750485,978190,0.7,0.6,0.8,76.7
UnitedStates,1991,72,1646210,709295,936915,0.7,0.6,0.7,75.7
UnitedStates,1991,73,1525841,641914,883927,0.6,0.5,0.7,72.6
UnitedStates,1991,74,1466136,610424,855712,0.6,0.5,0.7,71.3
UnitedStates,1991,75,1409800,578107,831693,0.6,0.5,0.6,69.5
UnitedStates,1991,76,1338624,540583,798041,0.5,0.4,0.6,67.7
UnitedStates,1991,77,1246679,491298,755381,0.5,0.4,0.6,65
UnitedStates,1991,78,1200038,459478,740560,0.5,0.4,0.6,62
UnitedStates,1991,79,1086927,410982,675945,0.4,0.3,0.5,60.8
UnitedStates,1991,80,974484,353177,621307,0.4,0.3,0.5,56.8
UnitedStates,1991,81,885099,314802,570297,0.3,0.3,0.4,55.2
UnitedStates,1991,82,803943,280163,523780,0.3,0.2,0.4,53.5
UnitedStates,1991,83,738123,248003,490120,0.3,0.2,0.4,50.6
UnitedStates,1991,84,644864,210281,434583,0.3,0.2,0.3,48.4
UnitedStates,1991,85-89,2115139,629416,1485723,0.8,0.5,1.1,42.4
UnitedStates,1991,90-94,822603,201952,620651,0.3,0.2,0.5,32.5
UnitedStates,1991,95-99,212613,43718,168895,0.1,0,0.1,25.9
UnitedStates,1991,100+,38784,7918,30866,0,0,0,25.7
UnitedStates,1992,0,3972775,2030390,1942385,1.5,1.6,1.5,104.5
UnitedStates,1992,1,3978057,2034530,1943527,1.6,1.6,1.5,104.7
UnitedStates,1992,2,3963541,2029620,1933921,1.5,1.6,1.5,104.9
UnitedStates,1992,3,3823718,1956957,1866761,1.5,1.6,1.4,104.8
UnitedStates,1992,4,3789950,1938787,1851163,1.5,1.5,1.4,104.7
UnitedStates,1992,5,3732466,1910807,1821659,1.5,1.5,1.4,104.9
UnitedStates,1992,6,3714856,1901810,1813046,1.4,1.5,1.4,104.9
UnitedStates,1992,7,3713396,1899862,1813534,1.4,1.5,1.4,104.8
UnitedStates,1992,8,3494500,1788600,1705900,1.4,1.4,1.3,104.8
UnitedStates,1992,9,3775886,1934998,1840888,1.5,1.5,1.4,105.1
UnitedStates,1992,10,3810655,1953689,1856966,1.5,1.6,1.4,105.2
UnitedStates,1992,11,3692127,1891004,1801123,1.4,1.5,1.4,105
UnitedStates,1992,12,3707649,1897931,1809718,1.4,1.5,1.4,104.9
UnitedStates,1992,13,3557576,1821852,1735724,1.4,1.5,1.3,105
UnitedStates,1992,14,3477756,1783995,1693761,1.4,1.4,1.3,105.3
UnitedStates,1992,15,3484289,1789765,1694524,1.4,1.4,1.3,105.6
UnitedStates,1992,16,3350995,1725878,1625117,1.3,1.4,1.2,106.2
UnitedStates,1992,17,3461562,1788114,1673448,1.3,1.4,1.3,106.9
UnitedStates,1992,18,3351383,1717760,1633623,1.3,1.4,1.2,105.2
UnitedStates,1992,19,3598011,1836153,1761858,1.4,1.5,1.3,104.2
UnitedStates,1992,20,3795137,1938423,1856714,1.5,1.5,1.4,104.4
UnitedStates,1992,21,4001481,2039638,1961843,1.6,1.6,1.5,104
UnitedStates,1992,22,3890274,1982563,1907711,1.5,1.6,1.5,103.9
UnitedStates,1992,23,3746008,1905835,1840173,1.5,1.5,1.4,103.6
UnitedStates,1992,24,3755102,1904968,1850134,1.5,1.5,1.4,103
UnitedStates,1992,25,3821292,1931194,1890098,1.5,1.5,1.4,102.2
UnitedStates,1992,26,3891166,1955797,1935369,1.5,1.6,1.5,101.1
UnitedStates,1992,27,4156896,2090425,2066471,1.6,1.7,1.6,101.2
UnitedStates,1992,28,4120898,2068906,2051992,1.6,1.7,1.6,100.8
UnitedStates,1992,29,4512365,2265630,2246735,1.8,1.8,1.7,100.8
UnitedStates,1992,30,4559977,2287431,2272546,1.8,1.8,1.7,100.7
UnitedStates,1992,31,4453926,2227153,2226773,1.7,1.8,1.7,100
UnitedStates,1992,32,4505408,2252357,2253051,1.8,1.8,1.7,100
UnitedStates,1992,33,4414262,2196803,2217459,1.7,1.8,1.7,99.1
UnitedStates,1992,34,4560780,2282596,2278184,1.8,1.8,1.7,100.2
UnitedStates,1992,35,4540097,2267622,2272475,1.8,1.8,1.7,99.8
UnitedStates,1992,36,4267100,2117567,2149533,1.7,1.7,1.6,98.5
UnitedStates,1992,37,4255696,2114196,2141500,1.7,1.7,1.6,98.7
UnitedStates,1992,38,3948714,1954619,1994095,1.5,1.6,1.5,98
UnitedStates,1992,39,4172792,2071420,2101372,1.6,1.7,1.6,98.6
UnitedStates,1992,40,4021624,1991967,2029657,1.6,1.6,1.5,98.1
UnitedStates,1992,41,3743338,1845409,1897929,1.5,1.5,1.4,97.2
UnitedStates,1992,42,3719756,1836765,1882991,1.5,1.5,1.4,97.5
UnitedStates,1992,43,3605280,1770587,1834693,1.4,1.4,1.4,96.5
UnitedStates,1992,44,3701937,1832508,1869429,1.4,1.5,1.4,98
UnitedStates,1992,45,3925208,1940480,1984728,1.5,1.5,1.5,97.8
UnitedStates,1992,46,2769174,1357601,1411573,1.1,1.1,1.1,96.2
UnitedStates,1992,47,2861189,1400577,1460612,1.1,1.1,1.1,95.9
UnitedStates,1992,48,2744874,1341181,1403693,1.1,1.1,1.1,95.5
UnitedStates,1992,49,3112253,1529023,1583230,1.2,1.2,1.2,96.6
UnitedStates,1992,50,2680785,1309976,1370809,1,1,1,95.6
UnitedStates,1992,51,2452384,1195146,1257238,1,1,1,95.1
UnitedStates,1992,52,2349283,1142722,1206561,0.9,0.9,0.9,94.7
UnitedStates,1992,53,2326056,1127956,1198100,0.9,0.9,0.9,94.1
UnitedStates,1992,54,2326512,1127347,1199165,0.9,0.9,0.9,94
UnitedStates,1992,55,2156534,1039170,1117364,0.8,0.8,0.9,93
UnitedStates,1992,56,2158953,1036467,1122486,0.8,0.8,0.9,92.3
UnitedStates,1992,57,2198162,1054142,1144020,0.9,0.8,0.9,92.1
UnitedStates,1992,58,1952232,934381,1017851,0.8,0.7,0.8,91.8
UnitedStates,1992,59,2055019,980310,1074709,0.8,0.8,0.8,91.2
UnitedStates,1992,60,2042689,959772,1082917,0.8,0.8,0.8,88.6
UnitedStates,1992,61,2081833,981295,1100538,0.8,0.8,0.8,89.2
UnitedStates,1992,62,2094572,987506,1107066,0.8,0.8,0.8,89.2
UnitedStates,1992,63,2088269,979241,1109028,0.8,0.8,0.8,88.3
UnitedStates,1992,64,2169795,1004888,1164907,0.8,0.8,0.9,86.3
UnitedStates,1992,65,2083818,950406,1133412,0.8,0.8,0.9,83.9
UnitedStates,1992,66,2024865,915081,1109784,0.8,0.7,0.8,82.5
UnitedStates,1992,67,2042608,918506,1124102,0.8,0.7,0.9,81.7
UnitedStates,1992,68,1938844,864514,1074330,0.8,0.7,0.8,80.5
UnitedStates,1992,69,1905437,839322,1066115,0.7,0.7,0.8,78.7
UnitedStates,1992,70,1909884,837851,1072033,0.7,0.7,0.8,78.2
UnitedStates,1992,71,1829579,800410,1029169,0.7,0.6,0.8,77.8
UnitedStates,1992,72,1687724,730918,956806,0.7,0.6,0.7,76.4
UnitedStates,1992,73,1571028,666837,904191,0.6,0.5,0.7,73.7
UnitedStates,1992,74,1492232,620951,871281,0.6,0.5,0.7,71.3
UnitedStates,1992,75,1424893,587226,837667,0.6,0.5,0.6,70.1
UnitedStates,1992,76,1347524,547847,799677,0.5,0.4,0.6,68.5
UnitedStates,1992,77,1282300,509495,772805,0.5,0.4,0.6,65.9
UnitedStates,1992,78,1211001,467881,743120,0.5,0.4,0.6,63
UnitedStates,1992,79,1134927,427987,706940,0.4,0.3,0.5,60.5
UnitedStates,1992,80,1000758,369024,631734,0.4,0.3,0.5,58.4
UnitedStates,1992,81,906037,322058,583979,0.4,0.3,0.4,55.1
UnitedStates,1992,82,824350,287602,536748,0.3,0.2,0.4,53.6
UnitedStates,1992,83,749775,253356,496419,0.3,0.2,0.4,51
UnitedStates,1992,84,673750,220189,453561,0.3,0.2,0.3,48.5
UnitedStates,1992,85-89,2198891,653714,1545177,0.9,0.5,1.2,42.3
UnitedStates,1992,90-94,856778,210141,646637,0.3,0.2,0.5,32.5
UnitedStates,1992,95-99,219746,44169,175577,0.1,0,0.1,25.2
UnitedStates,1992,100+,39245,7599,31646,0,0,0,24
UnitedStates,1993,0,3894191,1995451,1898740,1.5,1.6,1.4,105.1
UnitedStates,1993,1,3955183,2020808,1934375,1.5,1.6,1.5,104.5
UnitedStates,1993,2,3992724,2043455,1949269,1.5,1.6,1.5,104.8
UnitedStates,1993,3,3989373,2041930,1947443,1.5,1.6,1.5,104.9
UnitedStates,1993,4,3897804,1995178,1902626,1.5,1.6,1.4,104.9
UnitedStates,1993,5,3805253,1947739,1857514,1.5,1.5,1.4,104.9
UnitedStates,1993,6,3743247,1915341,1827906,1.4,1.5,1.4,104.8
UnitedStates,1993,7,3748730,1918806,1829924,1.4,1.5,1.4,104.9
UnitedStates,1993,8,3636925,1861634,1775291,1.4,1.5,1.3,104.9
UnitedStates,1993,9,3711801,1902108,1809693,1.4,1.5,1.4,105.1
UnitedStates,1993,10,3829516,1963678,1865838,1.5,1.5,1.4,105.2
UnitedStates,1993,11,3796036,1943649,1852387,1.5,1.5,1.4,104.9
UnitedStates,1993,12,3727762,1908417,1819345,1.4,1.5,1.4,104.9
UnitedStates,1993,13,3761340,1925866,1835474,1.4,1.5,1.4,104.9
UnitedStates,1993,14,3606749,1851043,1755706,1.4,1.5,1.3,105.4
UnitedStates,1993,15,3536566,1817117,1719449,1.4,1.4,1.3,105.7
UnitedStates,1993,16,3525035,1816119,1708916,1.4,1.4,1.3,106.3
UnitedStates,1993,17,3427387,1769912,1657475,1.3,1.4,1.2,106.8
UnitedStates,1993,18,3452534,1771274,1681260,1.3,1.4,1.3,105.4
UnitedStates,1993,19,3532331,1803294,1729037,1.4,1.4,1.3,104.3
UnitedStates,1993,20,3594606,1835622,1758984,1.4,1.4,1.3,104.4
UnitedStates,1993,21,3738322,1908211,1830111,1.4,1.5,1.4,104.3
UnitedStates,1993,22,3926281,1995991,1930290,1.5,1.6,1.5,103.4
UnitedStates,1993,23,3890657,1975751,1914906,1.5,1.6,1.4,103.2
UnitedStates,1993,24,3840058,1946583,1893475,1.5,1.5,1.4,102.8
UnitedStates,1993,25,3784185,1914406,1869779,1.5,1.5,1.4,102.4
UnitedStates,1993,26,3825636,1922816,1902820,1.5,1.5,1.4,101.1
UnitedStates,1993,27,3966866,1994730,1972136,1.5,1.6,1.5,101.1
UnitedStates,1993,28,4032931,2024255,2008676,1.6,1.6,1.5,100.8
UnitedStates,1993,29,4459275,2239546,2219729,1.7,1.8,1.7,100.9
UnitedStates,1993,30,4520992,2269777,2251215,1.7,1.8,1.7,100.8
UnitedStates,1993,31,4473419,2241144,2232275,1.7,1.8,1.7,100.4
UnitedStates,1993,32,4513133,2256583,2256550,1.7,1.8,1.7,100
UnitedStates,1993,33,4508368,2249918,2258450,1.7,1.8,1.7,99.6
UnitedStates,1993,34,4567591,2285831,2281760,1.8,1.8,1.7,100.2
UnitedStates,1993,35,4583390,2291155,2292235,1.8,1.8,1.7,100
UnitedStates,1993,36,4462239,2220385,2241854,1.7,1.7,1.7,99
UnitedStates,1993,37,4306987,2137228,2169759,1.7,1.7,1.6,98.5
UnitedStates,1993,38,4089557,2028945,2060612,1.6,1.6,1.5,98.5
UnitedStates,1993,39,4284422,2127187,2157235,1.6,1.7,1.6,98.6
UnitedStates,1993,40,4118024,2039482,2078542,1.6,1.6,1.6,98.1
UnitedStates,1993,41,3912868,1931255,1981613,1.5,1.5,1.5,97.5
UnitedStates,1993,42,3758033,1853764,1904269,1.4,1.5,1.4,97.3
UnitedStates,1993,43,3692435,1816079,1876356,1.4,1.4,1.4,96.8
UnitedStates,1993,44,3703595,1830933,1872662,1.4,1.4,1.4,97.8
UnitedStates,1993,45,3672087,1810835,1861252,1.4,1.4,1.4,97.3
UnitedStates,1993,46,3825157,1884031,1941126,1.5,1.5,1.5,97.1
UnitedStates,1993,47,2801615,1370570,1431045,1.1,1.1,1.1,95.8
UnitedStates,1993,48,2761659,1350269,1411390,1.1,1.1,1.1,95.7
UnitedStates,1993,49,2952806,1447523,1505283,1.1,1.1,1.1,96.2
UnitedStates,1993,50,3074668,1506432,1568236,1.2,1.2,1.2,96.1
UnitedStates,1993,51,2589776,1262403,1327373,1,1,1,95.1
UnitedStates,1993,52,2455989,1195158,1260831,0.9,0.9,0.9,94.8
UnitedStates,1993,53,2361390,1145918,1215472,0.9,0.9,0.9,94.3
UnitedStates,1993,54,2368802,1148839,1219963,0.9,0.9,0.9,94.2
UnitedStates,1993,55,2277486,1099620,1177866,0.9,0.9,0.9,93.4
UnitedStates,1993,56,2168705,1042882,1125823,0.8,0.8,0.8,92.6
UnitedStates,1993,57,2162654,1036470,1126184,0.8,0.8,0.8,92
UnitedStates,1993,58,2092254,1002214,1090040,0.8,0.8,0.8,91.9
UnitedStates,1993,59,2035154,974096,1061058,0.8,0.8,0.8,91.8
UnitedStates,1993,60,2022853,954859,1067994,0.8,0.8,0.8,89.4
UnitedStates,1993,61,1989225,938515,1050710,0.8,0.7,0.8,89.3
UnitedStates,1993,62,2076584,974744,1101840,0.8,0.8,0.8,88.5
UnitedStates,1993,63,2098966,990872,1108094,0.8,0.8,0.8,89.4
UnitedStates,1993,64,2104590,977349,1127241,0.8,0.8,0.8,86.7
UnitedStates,1993,65,2120517,975320,1145197,0.8,0.8,0.9,85.2
UnitedStates,1993,66,2041079,926627,1114452,0.8,0.7,0.8,83.1
UnitedStates,1993,67,2003067,901831,1101236,0.8,0.7,0.8,81.9
UnitedStates,1993,68,1952519,871535,1080984,0.8,0.7,0.8,80.6
UnitedStates,1993,69,1926597,851204,1075393,0.7,0.7,0.8,79.2
UnitedStates,1993,70,1861074,814934,1046140,0.7,0.6,0.8,77.9
UnitedStates,1993,71,1846246,807169,1039077,0.7,0.6,0.8,77.7
UnitedStates,1993,72,1786398,778808,1007590,0.7,0.6,0.8,77.3
UnitedStates,1993,73,1618182,691412,926770,0.6,0.5,0.7,74.6
UnitedStates,1993,74,1536940,644981,891959,0.6,0.5,0.7,72.3
UnitedStates,1993,75,1448975,596438,852537,0.6,0.5,0.6,70
UnitedStates,1993,76,1362080,556389,805691,0.5,0.4,0.6,69.1
UnitedStates,1993,77,1289251,516057,773194,0.5,0.4,0.6,66.7
UnitedStates,1993,78,1241695,483938,757757,0.5,0.4,0.6,63.9
UnitedStates,1993,79,1145198,435357,709841,0.4,0.3,0.5,61.3
UnitedStates,1993,80,1051641,387177,664464,0.4,0.3,0.5,58.3
UnitedStates,1993,81,927630,335638,591992,0.4,0.3,0.4,56.7
UnitedStates,1993,82,845877,295329,550548,0.3,0.2,0.4,53.6
UnitedStates,1993,83,766435,259157,507278,0.3,0.2,0.4,51.1
UnitedStates,1993,84,684844,225365,459479,0.3,0.2,0.3,49
UnitedStates,1993,85-89,2277939,679035,1598904,0.9,0.5,1.2,42.5
UnitedStates,1993,90-94,903218,221145,682073,0.3,0.2,0.5,32.4
UnitedStates,1993,95-99,223758,44103,179655,0.1,0,0.1,24.5
UnitedStates,1993,100+,40651,7656,32995,0,0,0,23.2
UnitedStates,1994,0,3837113,1964865,1872248,1.5,1.5,1.4,104.9
